Foundation Reactions,,,,,,,,,,
,,,,,,,,,,
"Foundation Reactions, First-order linear, Strength Factors",,,,,,,,,,
,,,,,,,,,,
Supports,,,,,,,,,,
Support,"Support
rotation
[°]",Column Ref.,"Column
rotation
[°]",Combination,Reactions,,,,,
,,,,,"Fvert
[kN]","Fmajor
[kN]","Fminor
[kN]","Mmajor
[kNm]","Mminor
[kNm]","Mtor
[kNm]"
,,,,31 (Final) Cb5.10-D+1.4W,37.0,14.9,21.5,0.0,0.0,0.3
,,,,32 (Final) Cb5.11-D+1.4W,46.0,21.8,13.7,0.0,0.0,0.3
,,,,33 (Final) Cb5.12-D+1.4W,23.7,14.3,13.7,0.0,0.0,0.3
,,,,34 (Final) Cb5.13-D+1.4W,58.5,38.6,-8.2,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,27.7,29.1,-7.9,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,45.1,38.0,-16.0,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,14.4,28.5,-15.8,0.0,0.0,0.0
SUP E/5,0.0000,SC E/5 (UC 152x152x37),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,323.9,0.2,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,323.8,0.2,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,323.9,0.2,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,323.9,0.1,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,323.8,0.3,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,255.0,-1.3,-0.2,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,255.0,-1.3,-0.2,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,253.7,-3.0,-0.2,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,253.7,-3.0,-0.2,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,254.8,-0.6,0.0,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,254.8,-0.6,0.0,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,253.5,-2.4,0.0,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,253.5,-2.4,0.0,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,255.2,-1.6,0.1,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,255.2,-1.6,0.1,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,253.9,-3.3,0.2,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,253.9,-3.3,0.2,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,253.3,3.3,0.0,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,253.3,3.3,0.0,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,252.0,1.5,0.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,252.0,1.6,0.0,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,102.3,-1.6,-0.2,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,102.3,-1.6,-0.2,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,100.8,-3.7,-0.2,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,100.8,-3.7,-0.2,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,102.1,-0.9,0.0,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,102.1,-0.9,0.0,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,100.6,-2.9,0.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,100.6,-2.9,0.0,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,102.5,-1.9,0.2,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,102.5,-1.9,0.2,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,101.0,-4.0,0.2,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,101.0,-4.0,0.2,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,100.3,3.7,0.0,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,100.3,3.7,0.0,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,98.8,1.7,0.1,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,98.8,1.7,0.1,0.0,0.0,0.0
SUP E/#23,0.0000,SC E/#23 (UC 152x152x37),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,47.5,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,47.5,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,47.5,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,47.5,0.0,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,47.5,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,-0.1,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,-0.1,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,-0.1,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,-0.1,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,38.0,-0.1,0.1,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,38.0,-0.1,0.1,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.1,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.1,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.0,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.0,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.0,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.0,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.0,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.0,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,38.0,0.0,0.0,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,15.7,0.0,-0.1,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,15.7,0.0,-0.1,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,15.7,0.0,-0.1,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,15.7,0.0,-0.1,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,15.7,-0.1,0.1,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,15.7,-0.1,0.1,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,15.7,0.0,0.1,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,15.7,0.0,0.1,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,15.7,0.0,0.0,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,15.7,0.0,0.0,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,15.7,0.0,0.0,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,15.7,0.0,0.0,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,15.7,0.0,0.0,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,15.7,0.0,0.0,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,15.7,0.0,0.0,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,15.7,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,
,,,,,,,,,,
Wall Supports,,,,,,,,,,
No results available.,,,,,,,,,,
,,,,,,,,,,
Core Supports,,,,,,,,,,
No results available.,,,,,,,,,,
,,,,,,,,,,
